X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,0,0,0
0,0,1,25,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0
0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,28,0,0,0,0
0,0,69,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0,0,0
0,0,71,0,12,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,47,0
0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,66,0
0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
0,0,97,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
0,9,95,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71,0
0,0,97,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,88,0
0,0,98,0,0,0,0,1,0,0,7,7,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1
0,0,98,0,0,0,0,33,0,0,50,63,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3
9,0,19,0,0,0,0,70,0,0,23,57,5,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,93,0
14,0,65,0,0,0,0,85,6,2,18,38,33,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,99,0
0,0,92,0,0,0,0,86,15,20,80,68,10,0,0,0,0,0,57,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,69,84,0,71,0
0,0,102,0,0,0,0,79,8,16,66,76,38,0,0,0,0,0,74,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,80,78,0,97,66
22,0,78,34,0,0,0,85,58,63,73,86,78,0,0,0,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,84,81,0,87,60
37,0,94,20,5,0,6,79,30,85,75,86,69,0,0,0,34,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,64,86,0,90,86
38,0,82,71,59,3,47,95,91,76,80,74,70,0,0,0,83,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,87,83,0,78,79
39,0,94,67,72,0,24,93,86,87,64,87,71,0,0,0,70,27,88,0,0,0,0,0,0,0,0,0,9,0,3,0,66,0,72,91,0,95,93
93,0,90,87,80,0,85,89,84,88,59,72,77,19,0,0,84,67,70,0,0,0,0,0,0,0,0,23,49,0,36,0,28,0,79,92,0,84,96
79,13,102,68,81,5,87,93,79,85,27,84,81,67,0,4,84,60,78,0,0,0,0,0,0,0,0,25,75,0,0,0,66,0,89,83,0,87,81
98,38,43,90,79,21,76,76,92,95,92,95,88,73,0,6,85,67,52,0,0,0,0,0,0,0,44,88,91,0,76,0,62,0,66,91,0,95,80
82,59,0,93,87,14,81,68,97,92,81,70,95,61,6,50,91,28,71,0,0,0,0,0,1,0,67,83,85,0,78,1,74,0,78,87,42,83,91
86,56,0,86,84,0,85,1,88,77,79,79,78,82,0,82,80,79,78,0,0,0,0,0,9,0,85,88,78,0,88,26,77,0,78,71,53,90,79
80,79,0,97,95,0,87,0,76,1,67,83,84,77,3,66,69,82,68,0,0,0,0,53,43,0,80,80,77,0,97,82,71,14,79,91,78,43,91
96,94,0,96,93,0,94,88,89,0,77,47,90,70,38,67,81,82,46,0,0,0,0,76,35,0,78,81,73,0,88,70,59,63,84,95,84,88,74
90,95,0,31,103,0,110,83,89,0,75,79,39,78,74,75,71,63,0,0,0,0,0,68,47,0,56,71,84,0,99,92,74,73,80,86,87,90,67
100,77,0,13,84,59,87,96,78,0,86,81,0,83,70,72,87,73,0,0,0,0,1,84,67,0,57,59,87,26,81,77,87,67,72,85,81,81,89
76,93,0,92,100,44,85,91,92,0,3,53,0,79,68,77,77,82,0,0,0,0,0,66,73,0,70,78,79,71,86,84,70,72,71,91,87,89,90
77,86,45,79,92,100,84,79,89,0,1,80,0,87,69,69,66,74,0,0,0,0,0,36,79,0,81,81,78,86,86,81,72,87,75,87,85,47,62
84,86,69,96,99,90,95,85,74,42,65,64,0,77,85,69,77,81,0,0,0,0,0,86,56,0,86,77,93,80,87,94,81,77,81,10,74,85,95
86,98,95,88,95,85,81,91,0,80,80,0,0,77,71,77,82,71,8,0,0,0,0,83,86,0,78,77,83,66,84,83,85,87,40,0,84,89,94
40,96,70,88,91,81,81,95,0,76,79,0,23,74,75,1,73,76,53,0,0,0,7,74,75,0,78,51,43,91,87,85,79,87,0,22,85,77,80
85,89,91,84,90,86,76,83,0,72,77,0,80,29,79,0,82,81,54,0,2,0,52,84,77,0,78,82,65,91,95,81,9,88,7,79,50,79,75
61,104,86,85,90,83,84,96,0,79,70,0,78,80,66,0,77,71,81,0,0,0,87,82,75,0,77,83,91,80,77,74,0,78,88,87,74,81,62
0,92,83,84,93,84,88,90,0,71,63,0,63,67,44,0,80,79,88,0,10,2,84,84,74,2,79,82,74,85,92,85,0,88,82,86,81,30,92
0,33,85,0,84,82,71,93,35,78,65,52,76,86,0,0,6,79,81,0,40,0,78,80,39,27,62,75,74,82,79,85,0,75,87,46,61,0,80
0,71,88,47,80,57,94,41,59,89,72,74,68,80,2,0,0,29,80,0,78,18,92,84,70,56,48,88,76,77,51,84,6,87,83,27,70,0,85
0,69,88,79,48,38,93,59,60,77,83,91,66,83,1,0,47,0,75,0,90,43,94,72,66,77,84,40,85,83,83,81,0,90,80,86,77,0,83
45,91,97,95,90,83,77,97,78,85,64,71,74,79,0,0,78,0,89,0,95,0,64,62,65,78,81,94,22,79,82,87,1,79,69,87,87,0,71
77,84,90,91,82,86,82,8,74,80,80,40,84,80,50,0,65,0,89,0,81,27,13,21,71,75,72,87,0,85,76,73,64,41,46,82,79,0,48
65,94,78,70,84,85,93,0,57,70,83,86,79,80,85,20,63,0,90,0,86,71,85,76,71,74,77,89,0,83,55,94,64,94,78,24,53,65,0
89,77,86,77,77,88,82,100,85,79,86,87,75,70,75,76,89,0,94,0,88,56,85,79,74,78,73,45,0,84,63,68,87,79,79,62,83,82,0
89,81,95,79,76,89,73,90,77,8,76,91,80,81,79,70,83,24,91,0,91,77,89,77,63,88,84,84,0,52,58,75,83,76,68,86,84,85,0
97,97,92,94,88,90,90,88,71,44,69,84,75,85,74,69,88,71,87,0,87,86,88,83,69,79,73,72,64,0,0,83,66,74,79,90,85,90,0
77,92,102,99,85,93,82,82,74,65,84,86,64,78,44,75,88,75,81,0,84,56,83,76,76,83,0,77,82,0,0,1,92,84,83,91,88,84,39
97,90,18,84,32,91,0,79,79,70,79,88,74,74,67,31,61,51,76,0,81,7,84,85,2,80,0,77,54,0,0,0,90,76,5,89,72,85,85
94,86,91,88,0,93,52,84,83,76,35,56,85,70,78,82,22,82,82,36,91,0,47,61,0,67,0,0,49,0,7,0,67,78,0,18,56,81,81
85,82,92,87,0,73,90,87,79,83,79,15,79,79,83,83,36,71,91,63,69,0,89,80,0,65,4,0,82,0,84,0,85,79,0,0,66,80,84
64,83,80,83,0,100,76,74,84,77,1,74,64,71,80,79,57,40,7,33,61,0,87,88,0,93,73,0,80,0,84,76,83,35,0,0,2,84,78
82,93,82,66,0,94,94,84,78,60,37,87,89,71,69,77,0,81,0,45,0,0,85,73,0,86,78,2,78,61,79,74,51,81,0,46,7,78,85
90,88,54,1,0,103,57,82,41,70,70,84,70,84,77,85,67,83,0,19,0,0,88,87,0,71,75,10,82,80,82,81,71,83,0,15,91,92,87
89,42,86,0,50,73,82,80,0,70,84,84,86,75,76,67,77,83,0,38,0,0,90,78,71,71,75,93,77,86,80,80,80,81,0,0,82,78,74
88,39,84,0,76,99,75,86,0,77,89,83,71,75,84,78,82,66,0,88,0,0,87,83,68,78,79,78,77,72,83,83,87,59,0,0,81,77,85
99,91,77,0,71,90,64,82,0,72,76,94,0,54,79,70,83,70,0,85,0,77,87,50,69,50,75,83,82,80,72,88,85,77,65,0,69,86,74
81,94,90,0,72,93,83,80,7,73,85,89,0,82,76,82,85,74,0,74,0,74,35,1,68,1,84,81,80,89,86,85,79,81,86,0,0,54,82
94,95,84,70,76,2,72,79,73,79,82,82,49,75,83,78,87,59,0,75,25,20,0,0,66,1,83,85,81,10,70,22,68,42,89,0,90,82,87
90,87,83,91,76,0,0,0,79,34,76,83,71,2,75,70,70,60,0,66,101,0,0,0,72,22,83,89,77,16,85,84,0,82,81,0,82,87,81
82,68,84,74,83,0,0,0,83,58,71,75,79,0,74,57,89,74,1,69,91,64,0,0,82,0,82,84,78,94,80,80,0,75,81,0,82,80,86
91,6,77,89,95,10,0,0,69,83,81,80,71,0,73,61,20,79,3,52,86,86,0,0,76,0,65,88,73,85,85,84,0,69,76,0,90,85,81
94,0,82,87,86,92,34,1,70,34,83,80,78,0,77,74,0,78,83,94,86,78,0,0,70,22,0,78,78,85,69,81,0,90,71,0,78,64,84
52,1,85,88,85,92,80,87,79,81,81,43,63,0,79,79,0,77,71,69,91,81,0,0,75,68,77,90,67,74,56,85,0,78,76,1,84,58,87
76,85,51,39,87,92,84,85,60,77,77,80,74,0,76,79,32,77,74,83,85,65,45,7,77,74,40,84,62,84,83,71,0,15,78,47,51,55,13
88,97,0,85,84,93,79,77,77,78,84,87,73,29,77,78,74,86,66,36,76,43,89,80,79,82,0,38,67,87,87,83,0,0,88,104,77,0,0
91,89,0,94,95,88,78,86,74,76,78,90,69,71,50,80,72,83,66,56,85,88,76,69,66,76,0,83,61,49,71,92,0,0,74,88,72,0,0
90,25,0,76,93,83,80,73,73,72,70,84,74,63,0,82,66,77,83,68,89,88,76,76,77,73,0,84,70,81,69,73,0,0,68,96,38,0,0
89,79,0,90,90,95,74,77,61,78,0,82,72,59,0,74,75,77,68,71,88,84,0,78,72,61,10,85,0,75,0,80,0,0,78,77,35,0,0
79,98,64,99,83,74,82,76,5,68,0,86,66,74,0,75,75,78,84,73,95,74,46,71,71,72,63,72,0,83,0,80,0,0,84,91,86,1,0
56,90,93,95,81,94,75,80,38,42,0,82,76,79,15,61,82,80,71,85,64,0,80,75,26,78,52,65,0,90,0,71,0,0,0,82,1,65,0
94,78,92,97,89,95,74,76,67,51,0,75,71,70,67,54,86,83,64,64,37,0,83,71,0,79,56,88,0,79,0,85,0,72,70,85,36,93,35
88,96,64,94,1,90,74,77,70,75,0,83,73,76,79,78,78,84,78,83,86,0,82,84,0,74,57,77,0,79,0,60,6,78,87,87,90,45,91
89,63,92,87,0,87,83,83,78,80,0,77,21,86,71,61,82,63,73,48,90,0,77,86,23,63,76,80,0,70,0,79,91,83,75,77,77,75,83
65,97,99,80,0,92,85,90,79,80,0,88,0,73,76,47,85,75,82,71,50,0,84,79,75,82,72,85,21,0,0,76,85,93,80,88,89,89,84
0,100,87,13,0,92,82,84,70,78,0,43,0,80,76,0,82,87,77,65,80,0,83,72,73,79,67,83,87,0,29,86,91,86,56,88,85,72,87
0,77,91,93,0,81,86,88,17,79,23,0,0,66,75,0,32,72,75,68,93,0,83,62,77,79,64,71,79,0,79,40,72,80,75,83,84,92,69
0,89,81,91,0,47,81,85,62,76,78,0,0,71,77,0,69,16,76,77,85,0,86,62,75,64,56,82,82,0,55,0,94,86,81,87,88,73,78
0,72,92,101,0,0,52,83,68,74,83,0,0,83,77,0,76,76,73,66,87,53,65,83,77,87,42,77,74,0,9,0,91,85,83,71,88,84,95
60,63,92,102,35,98,61,91,61,78,74,0,0,78,73,0,82,85,74,67,91,79,87,69,81,69,67,75,82,0,39,0,81,85,0,83,54,81,90
86,72,85,91,78,78,82,79,0,39,81,0,0,83,80,0,0,73,46,77,91,69,72,70,76,78,76,87,85,0,61,0,87,82,77,87,24,76,85
96,87,92,83,92,78,72,90,0,79,79,0,58,72,73,0,52,87,0,79,95,80,83,75,72,80,90,71,77,7,84,0,88,75,84,82,78,91,14
87,87,79,94,81,77,79,90,0,72,77,0,80,83,74,0,0,88,0,51,79,82,81,77,69,79,44,46,77,84,72,0,89,74,84,93,86,91,72
90,85,92,67,98,83,85,89,0,79,73,3,72,62,49,1,0,78,0,80,75,72,81,76,65,88,82,0,82,90,84,55,81,91,73,71,9,84,89
82,80,90,92,80,87,81,25,0,70,168,0,73,72,68,0,0,25,0,84,65,75,48,83,3,7,84,0,84,79,96,82,43,82,75,75,0,88,82
83,78,81,81,93,90,71,0,0,28,79,23,76,23,74,55,35,0,0,54,91,80,84,58,69,0,76,0,75,83,88,83,83,79,43,84,3,81,90
88,79,76,88,93,82,79,1,0,0,83,60,75,0,78,79,81,0,0,86,23,0,83,63,70,0,28,0,54,82,79,97,86,85,63,90,87,80,75
89,87,85,93,80,87,77,100,43,0,72,84,65,55,69,82,74,0,0,0,94,0,79,77,60,0,0,0,56,76,90,95,91,44,88,70,67,87,89
90,52,95,92,92,91,79,82,64,0,67,77,76,87,26,77,78,9,67,0,86,0,80,65,70,0,0,40,76,83,75,83,81,78,86,0,73,91,84
34,57,83,88,80,31,84,69,63,0,77,74,80,75,0,83,83,68,82,72,72,34,81,71,71,1,0,45,81,69,91,82,81,85,50,0,54,7,86
88,89,90,98,86,0,75,84,60,0,83,74,66,78,0,81,74,72,75,64,69,85,79,54,66,41,0,75,85,80,89,89,80,84,0,19,77,94,55
79,87,80,86,83,0,81,86,80,45,75,78,76,75,0,80,72,172,81,87,65,81,0,76,62,81,0,69,81,66,62,82,81,76,0,90,73,86,78
83,92,18,80,78,0,29,81,68,80,67,78,77,62,0,75,72,78,87,78,84,86,0,80,67,85,19,78,87,69,80,73,70,73,0,62,80,85,77
90,91,0,84,76,71,32,81,69,87,74,74,78,58,61,74,89,73,67,74,80,89,0,62,4,78,78,76,73,84,83,50,0,87,0,83,90,81,75
84,53,0,10,82,92,81,77,60,89,56,63,80,52,78,85,83,78,63,69,82,77,0,76,0,73,96,82,79,77,88,0,0,69,0,85,83,82,84
67,89,0,0,83,92,82,77,68,88,63,82,39,74,77,77,67,75,38,71,82,88,0,74,0,10,78,76,77,86,81,78,1,81,26,90,92,78,84
89,60,0,0,79,94,81,85,44,81,83,80,59,64,73,67,84,56,76,71,53,81,0,64,0,0,84,83,79,64,81,82,0,68,99,85,90,67,60
89,85,0,0,65,91,32,78,0,80,83,72,69,67,76,78,67,0,75,82,0,0,59,0,0,0,83,80,42,86,71,77,0,79,83,60,74,97,60
84,71,57,0,85,89,0,78,8,82,71,80,64,76,77,52,69,0,82,86,0,10,87,0,0,0,88,57,33,76,74,70,0,75,85,84,63,91,0
5,70,96,65,60,95,80,81,74,76,65,88,67,70,82,71,63,0,75,44,0,91,75,0,13,0,90,78,75,85,64,81,0,0,82,93,85,80,0
0,90,81,79,84,78,87,39,78,75,0,79,67,77,78,76,60,22,28,66,0,94,83,0,56,0,90,77,78,86,81,87,0,21,80,8,90,80,0
0,48,86,56,79,11,86,28,86,49,0,56,0,82,74,77,78,77,0,60,0,92,81,0,57,24,67,88,53,43,26,55,0,66,91,64,81,89,0
0,73,86,13,84,73,84,19,76,56,0,80,0,76,75,67,64,77,0,0,0,82,87,66,25,88,71,82,56,0,56,85,54,73,78,91,40,51,84
63,91,82,29,82,4,82,0,50,82,0,77,0,73,73,75,83,64,0,0,0,83,85,81,86,91,81,79,73,71,75,75,90,78,76,84,0,18,98
88,86,85,59,64,69,86,2,76,75,0,73,0,76,80,81,9,73,0,0,40,82,88,71,80,81,78,71,61,91,77,96,85,67,82,73,76,0,89
86,77,81,82,82,30,76,74,73,82,66,76,0,79,15,74,0,69,0,0,91,84,83,70,83,87,82,82,80,61,81,62,71,45,94,68,87,0,84
41,91,88,82,80,74,75,69,75,78,81,46,0,77,75,72,0,82,0,18,88,82,87,80,77,80,0,83,70,83,77,63,82,45,82,89,88,0,89
78,87,90,86,87,95,63,81,78,82,65,72,0,74,0,72,0,78,0,72,77,87,85,43,38,73,82,90,81,78,79,80,81,67,86,91,90,0,49
77,30,87,72,87,83,56,76,80,80,71,58,33,33,72,76,52,79,87,76,79,82,81,66,77,78,85,82,83,78,88,61,81,81,81,55,82,0,62
88,0,98,88,87,94,0,81,71,83,53,65,72,77,77,72,67,77,84,90,88,61,85,25,78,65,69,73,70,75,77,79,94,87,83,75,30,49,90
88,0,43,77,77,92,0,80,66,82,69,78,78,80,75,80,81,82,90,81,85,0,74,83,68,0,76,85,62,78,82,87,85,61,84,0,67,92,93
88,0,11,80,83,88,0,79,71,74,35,81,77,83,63,73,68,84,83,75,85,0,76,80,81,0,65,88,69,85,88,88,53,21,78,0,82,84,89
82,0,82,91,84,90,0,81,72,83,66,68,56,70,66,76,80,79,63,69,84,0,82,80,83,50,72,76,84,74,74,86,72,77,92,0,82,88,85
40,0,93,89,77,96,40,72,1,82,72,7,84,80,43,78,77,76,78,78,93,0,84,76,73,96,76,83,83,83,81,83,82,83,40,0,79,75,90
81,0,98,85,68,89,86,31,9,83,73,0,79,56,68,85,72,73,71,91,80,0,71,77,82,81,83,80,62,65,85,62,80,91,0,0,82,86,77
85,21,83,82,49,80,77,53,84,66,83,0,81,62,75,57,80,65,77,85,81,0,69,70,60,94,15,77,68,97,83,0,79,82,0,65,80,19,74
92,90,89,93,0,79,72,85,73,72,86,27,75,72,16,0,84,84,83,98,83,0,77,76,78,89,0,88,41,81,91,0,84,71,0,90,40,0,86
81,96,94,62,0,86,81,80,64,82,80,75,60,75,0,0,76,82,88,49,85,0,75,70,77,75,0,12,0,45,84,0,90,53,0,87,43,0,76
84,94,98,24,0,81,78,85,74,90,65,80,78,82,0,0,88,73,90,54,72,0,73,77,79,50,0,0,0,59,88,0,75,91,0,72,0,0,82
30,94,100,98,0,86,82,86,74,84,75,76,75,62,0,0,78,73,84,88,76,49,76,78,60,87,0,0,0,49,90,0,88,84,0,90,0,0,61
80,99,45,95,0,85,77,78,72,80,73,75,80,70,0,0,83,79,68,58,68,85,74,77,63,81,0,0,0,71,66,0,31,81,15,74,0,0,80
100,89,0,80,0,63,79,48,70,83,79,81,77,0,0,0,81,37,68,85,77,87,25,30,70,78,20,6,0,82,0,0,74,65,88,71,70,0,75
89,51,0,95,43,23,51,87,77,67,79,59,77,0,63,0,69,0,81,90,86,75,0,71,80,21,74,91,0,80,0,0,82,78,88,71,61,19,86
93,81,8,90,86,0,84,80,78,0,75,75,54,0,83,0,83,0,95,6,86,82,0,57,62,85,84,91,0,40,0,0,86,73,86,78,76,86,79
94,98,82,76,79,52,77,84,75,0,71,70,69,0,80,0,85,0,87,0,79,81,0,71,76,84,68,80,0,0,0,0,86,63,80,91,90,88,79
60,93,94,89,94,89,73,84,62,0,66,79,68,0,69,15,84,0,91,29,82,77,0,70,77,80,74,83,0,0,0,13,79,6,82,83,71,86,78
85,90,82,79,77,86,78,2,77,2,73,80,75,0,83,55,73,0,85,91,4,85,0,49,70,80,84,83,13,0,0,75,84,5,88,50,80,87,89
95,90,85,89,80,92,81,1,77,0,74,76,67,0,81,73,80,0,86,81,0,76,0,54,77,74,83,57,87,0,0,91,76,82,78,62,83,90,81
91,96,97,84,85,85,71,41,64,0,24,76,73,0,80,75,90,0,31,86,0,76,0,76,81,92,81,0,82,0,8,69,76,80,78,79,88,85,71
94,90,93,80,87,81,72,87,71,0,0,80,73,0,87,76,9,0,86,90,0,0,53,73,86,34,78,0,91,2,77,90,88,83,77,85,82,79,80
87,85,95,89,89,69,76,77,42,0,0,49,77,44,86,70,76,44,89,59,0,30,75,68,69,74,66,40,65,93,77,88,18,86,85,83,63,94,64
69,92,92,60,80,65,81,77,53,0,0,57,67,77,80,76,80,59,84,83,0,85,77,78,80,58,81,86,84,84,65,77,0,82,82,77,90,83,66
0,101,84,93,76,81,82,78,83,0,0,77,68,73,89,75,77,58,87,67,0,81,80,67,82,0,80,91,87,75,70,94,0,48,78,77,80,86,86
0,82,89,85,91,13,73,31,75,2,0,80,75,78,84,71,57,67,86,5,0,80,84,66,7,0,58,79,82,91,87,87,0,0,76,81,92,36,0
0,85,99,69,78,0,77,48,77,51,0,80,76,68,72,76,0,58,87,52,68,77,86,75,0,0,78,85,90,83,74,80,0,72,73,80,72,58,0
0,83,94,94,77,0,0,75,81,68,8,68,9,77,79,78,0,43,87,78,72,79,87,62,0,45,85,85,83,72,89,31,0,48,77,57,10,82,0
0,47,95,87,79,0,0,67,59,79,64,78,1,82,81,60,0,70,71,77,87,75,87,0,0,73,83,81,86,82,85,89,0,76,90,68,0,88,0
65,0,86,81,55,28,0,12,77,79,73,78,4,54,87,79,0,74,91,66,89,78,86,0,0,77,83,86,61,42,82,79,0,91,76,84,0,81,0
99,0,85,93,75,68,0,69,72,76,66,69,18,79,78,75,33,74,90,66,82,76,17,0,0,64,76,82,83,82,75,85,6,88,81,39,0,83,0
89,31,74,81,77,96,75,72,80,73,73,83,51,68,82,80,54,70,56,68,84,78,87,0,0,75,76,83,78,81,91,82,75,67,9,14,41,80,0
93,77,77,0,86,93,84,81,79,79,69,75,82,78,79,84,76,81,83,68,87,74,87,0,0,20,80,88,80,79,85,80,88,82,0,79,85,88,32
86,88,33,0,82,74,87,25,85,67,79,76,64,83,82,79,68,73,78,0,88,84,83,0,6,33,34,84,65,83,82,85,93,7,0,77,81,51,94
93,88,0,0,77,90,62,66,70,78,83,22,0,84,81,79,77,81,88,0,87,76,89,0,79,76,0,68,0,69,83,78,54,77,68,90,80,0,93
89,85,15,0,0,81,63,78,81,75,76,0,0,0,83,85,28,81,46,0,26,64,76,0,60,73,0,89,51,78,79,82,80,87,83,75,88,1,82
87,86,73,0,0,85,84,78,76,76,83,0,0,0,77,57,77,89,0,71,0,32,78,0,77,71,0,85,81,76,65,65,85,73,88,74,73,0,79
84,66,85,83,0,78,69,70,11,81,76,0,0,0,20,71,82,27,0,80,0,0,78,0,62,79,0,81,88,73,83,89,83,84,73,90,34,0,89
87,76,84,98,0,84,86,80,0,80,74,0,0,0,0,48,78,85,0,73,0,0,80,0,72,76,0,83,92,82,75,84,86,82,73,87,0,0,86
97,82,95,74,0,99,83,3,0,33,73,0,0,0,0,70,81,78,0,80,0,0,80,32,78,83,0,88,84,78,82,56,82,81,92,51,88,0,85
61,71,80,75,14,77,79,25,0,75,71,56,0,0,0,74,82,80,0,74,0,0,81,81,75,80,0,89,87,72,83,92,86,86,73,25,81,0,75
88,86,88,89,76,88,80,76,74,67,76,84,0,0,0,78,81,84,0,73,60,0,70,65,84,78,0,66,83,13,86,74,82,16,55,85,86,0,82
